"location_id","retailer","domain_name","banner","polaris_banner_name","operating_status","address","city","state","zip_code","country","timezone","local_page","distance_miles","pickup_available","dug_available","delivery_available","non_migrated_store","first_found_from_zip"
"1227","Albertsons","Albertsons","","albertsons","ACTIVE","670 Main St","Billings","MT","59105","US","America/Denver","https://local.albertsons.com/mt/billings/670-main-st.html","17.88","True","True","True","False","59101"
"6","Albertsons","Albertsons","","albertsons","ACTIVE","200 S 23rd Ave","Bozeman","MT","59718","US","America/Denver","https://local.albertsons.com/mt/bozeman/200-s-23rd-ave.html","129.48","True","True","True","False","59101"
"33","Albertsons","Albertsons","","albertsons","ACTIVE","501 W Main St","Cut Bank","MT","59427","US","America/Denver","https://local.albertsons.com/mt/cut-bank/501-w-main-st.html","91.91","True","True","False","False","59401"
"3433","Albertsons","Albertsons","","albertsons","ACTIVE","54151 US Hwy 2 E","Glasgow","MT","59230","US","America/Denver","https://local.albertsons.com/mt/glasgow/54151-us-hwy-2-e.html","465.51","True","True","False","False","58102"
"4023","Albertsons","Albertsons","","albertsons","ACTIVE","307 N Harmon St","Glendive","MT","59330","US","America/Denver","https://local.albertsons.com/mt/glendive/307-n-harmon-st.html","372.06","True","True","False","False","58102"
"35","Albertsons","Albertsons","","albertsons","ACTIVE","1414 3rd St NW","Great Falls","MT","59404","US","America/Denver","https://local.albertsons.com/mt/great-falls/1414-3rd-st-nw.html","194.12","True","True","True","False","59101"
"37","Albertsons","Albertsons","","albertsons","ACTIVE","2250 10th Ave S","Great Falls","MT","59405","US","America/Denver","https://local.albertsons.com/mt/great-falls/2250-10th-ave-s.html","191.41","True","True","True","False","59101"
"4040","Albertsons","Albertsons","","albertsons","ACTIVE","1313 N 1st St","Hamilton","MT","59840","US","America/Denver","https://local.albertsons.com/mt/hamilton/1313-n-1st-st.html","94.28","True","True","False","False","59601"
"832","Albertsons","Albertsons","","albertsons","ACTIVE","117 Main St S","Harlem","MT","59526","US","America/Denver","https://local.albertsons.com/mt/harlem/117-main-st-s.html","135.15","True","True","False","False","59401"
"4008","Albertsons","Albertsons","","albertsons","ACTIVE","3151 N Montana Ave","Helena","MT","59602","US","America/Denver","https://local.albertsons.com/mt/helena/3151-n-montana-ave.html","188.71","True","True","True","False","59101"
"18","Albertsons","Albertsons","","albertsons","ACTIVE","900 W Idaho St","Kalispell","MT","59901","US","America/Denver","https://local.albertsons.com/mt/kalispell/900-w-idaho-st.html","94.71","True","True","True","False","59801"
"3447","Albertsons","Albertsons","","albertsons","ACTIVE","205 S 1st Ave","Laurel","MT","59044","US","America/Denver","https://local.albertsons.com/mt/laurel/205-s-1st-ave.html","19.7","True","True","False","False","59101"
"19","Albertsons","Albertsons","","albertsons","ACTIVE","117 W Janeaux St","Lewistown","MT","59457","US","America/Denver","https://local.albertsons.com/mt/lewistown/117-w-janeaux-st.html","115.29","True","True","False","False","59101"
"42","Albertsons","Albertsons","","albertsons","ACTIVE","2120 W Park St","Livingston","MT","59047","US","America/Denver","https://local.albertsons.com/mt/livingston/2120-w-park-st.html","105.74","True","True","False","False","59101"
"2013","Albertsons","Albertsons","","albertsons","ACTIVE","30 S 3rd St E","Malta","MT","59538","US","America/Denver","https://local.albertsons.com/mt/malta/30-s-3rd-st-e.html","195.2","True","True","False","False","59101"
"39","Albertsons","Albertsons","","albertsons","ACTIVE","519 S Haynes Ave","Miles City","MT","59301","US","America/Denver","https://local.albertsons.com/mt/miles-city/519-s-haynes-ave.html","136.66","True","True","False","False","59101"
"24","Albertsons","Albertsons","","albertsons","ACTIVE","1003 E Broadway St","Missoula","MT","59802","US","America/Denver","https://local.albertsons.com/mt/missoula/1003-e-broadway-st.html","134.64","True","True","True","False","59401"
"20","Albertsons","Albertsons","","albertsons","ACTIVE","2205 Oxford St","Missoula","MT","59801","US","America/Denver","https://local.albertsons.com/mt/missoula/2205-oxford-st.html","136.65","True","True","True","False","59401"
"43","Albertsons","Albertsons","","albertsons","ACTIVE","2230 N Reserve St","Missoula","MT","59808","US","America/Denver","https://local.albertsons.com/mt/missoula/2230-n-reserve-st.html","136.64","True","True","True","False","59401"
"1010","Albertsons","Albertsons","","albertsons","ACTIVE","3800 Russell St","Missoula","MT","59801","US","America/Denver","https://local.albertsons.com/mt/missoula/3800-russell-st.html","86.94","True","True","True","False","59601"
"614","Albertsons","Albertsons","","albertsons","ACTIVE","130 5th Ave N","Shelby","MT","59474","US","America/Denver","https://local.albertsons.com/mt/shelby/130-5th-ave-n.html","73.66","True","True","False","False","59401"
"15","Albertsons","Albertsons","","albertsons","ACTIVE","415 Blaine St","Wolf Point","MT","59201","US","America/Denver","https://local.albertsons.com/mt/wolf-point/415-blaine-st.html","418.97","True","True","False","False","58102"
"2999","Safeway","Safeway","","safeway","ACTIVE","1735 W Main St","Bozeman","MT","59715","US","America/Denver","https://local.safeway.com/safeway/mt/bozeman/1735-w-main-st.html","129.26","True","True","True","False","59101"
"3279","Safeway","Safeway","","safeway","ACTIVE","2500 Massachusetts Ave","Butte","MT","59701","US","America/Denver","https://local.safeway.com/safeway/mt/butte/2500-massachusetts-ave.html","200.59","True","True","False","False","59101"
"259","Safeway","Safeway","","safeway","ACTIVE","310 W Front St","Butte","MT","59701","US","America/Denver","https://local.safeway.com/safeway/mt/butte/310-w-front-st.html","120.7","True","True","False","False","59401"
"1158","Safeway","Safeway","","safeway","ACTIVE","201 N Main St","Deer Lodge","MT","59722","US","America/Denver","https://local.safeway.com/safeway/mt/deer-lodge/201-n-main-st.html","103.1","True","True","False","False","59401"
"1581","Safeway","Safeway","","safeway","ACTIVE","570 N Montana St","Dillon","MT","59725","US","America/Denver","https://local.safeway.com/safeway/mt/dillon/570-n-montana-st.html","94.21","True","True","False","False","59601"
"3269","Safeway","Safeway","","safeway","ACTIVE","101 E Main St","Hamilton","MT","59840","US","America/Denver","https://local.safeway.com/safeway/mt/hamilton/101-e-main-st.html","94.38","True","True","False","False","59601"
"1486","Safeway","Safeway","","safeway","ACTIVE","611 N Montana Ave","Helena","MT","59601","US","America/Denver","https://local.safeway.com/safeway/mt/helena/611-n-montana-ave.html","187.94","True","True","True","False","59101"
"1646","Safeway","Safeway","","safeway","ACTIVE","146 South Shore Route","Polson","MT","59860","US","America/Denver","https://local.safeway.com/safeway/mt/polson/146-south-shore-route.html","133.14","True","True","False","False","59401"
"2106","Safeway","Safeway","","safeway","ACTIVE","6580 Hwy 93 S","Whitefish","MT","59937","US","America/Denver","https://local.safeway.com/safeway/mt/whitefish/6580-hwy-93-s.html","108.39","True","True","False","False","59801"
"28","Albertsons","Albertsons","","albertsons","ACTIVE","20 26th St E","Williston","ND","58801","US","America/Chicago","https://local.albertsons.com/nd/williston/20-26th-st-e.html","328.06","True","True","False","False","58102"
"549","Safeway","Safeway","","safeway","ACTIVE","500 E 3rd St","Alliance","NE","69301","US","America/Denver","https://local.safeway.com/safeway/ne/alliance/500-e-3rd-st.html","446.58","True","True","True","False","58102"
"557","Safeway","Safeway","","safeway","ACTIVE","611 N Spruce St","Ogallala","NE","69153","US","America/Denver","https://local.safeway.com/safeway/ne/ogallala/611-n-spruce-st.html","468.22","True","True","True","False","58102"
"556","Safeway","Safeway","","safeway","ACTIVE","601 Broadway","Scottsbluff","NE","69361","US","America/Denver","https://local.safeway.com/safeway/ne/scottsbluff/601-broadway.html","486.03","True","True","True","False","58102"
"2555","Safeway","Safeway","","safeway","ACTIVE","1944 Illinois St","Sidney","NE","69162","US","America/Denver","https://local.safeway.com/safeway/ne/sidney/1944-illinois-st.html","502.86","True","True","True","False","58102"
"2190","Shaw's","Shaw's","","shaws","ACTIVE","96 Daniel Webster Hwy","Belmont","NH","03220","US","America/New_York","https://local.shaws.com/nh/belmont/96-daniel-webster-hwy.html","53.16","True","True","True","False","03060"
"2403","Shaw's","Shaw's","","shaws","ACTIVE","1150 Eastman Rd","Center Conway","NH","03813","US","America/New_York","https://local.shaws.com/nh/center-conway/1150-eastman-rd.html","57.41","True","True","True","False","04011"
"811","Shaw's","Shaw's","","shaws","ACTIVE","20 D'amante Dr","Concord","NH","03301","US","America/New_York","https://local.shaws.com/nh/concord/20-d-amante-dr.html","32.9","True","True","True","False","03060"
"3483","Shaw's","Shaw's","","shaws","ACTIVE","55 Crystal Ave","Derry","NH","03038","US","America/New_York","https://local.shaws.com/nh/derry/55-crystal-ave.html","12.13","True","True","True","False","03060"
"2479","Shaw's","Shaw's","","shaws","ACTIVE","851 Central Ave","Dover","NH","03820","US","America/New_York","https://local.shaws.com/nh/dover/851-central-ave.html","31.28","True","True","True","False","04072"
"1402","Shaw's","Shaw's","","shaws","ACTIVE","1400 Lakeshore Dr","Gilford","NH","03249","US","America/New_York","https://local.shaws.com/nh/gilford/1400-lakeshore-dr.html","56.54","True","True","True","False","03060"
"4514","Shaw's","Shaw's","","shaws","ACTIVE","276 W Main St","Hillsborough","NH","03244","US","America/New_York","https://local.shaws.com/nh/hillsborough/276-w-main-st.html","34.11","True","True","True","False","03060"
"4486","Shaw's","Shaw's","","shaws","ACTIVE","1328 Hooksett Rd","Hooksett","NH","03106","US","America/New_York","https://local.shaws.com/nh/hooksett/1328-hooksett-rd.html","21.37","True","True","True","False","03060"
"2532","Shaw's","Shaw's","","shaws","ACTIVE","199 Main St","Lancaster","NH","03584","US","America/New_York","https://local.shaws.com/nh/lancaster/199-main-st.html","69.2","True","True","False","False","03766"
"2601","Shaw's","Shaw's","","shaws","ACTIVE","625 Meadow St","Littleton","NH","03561","US","America/New_York","https://local.shaws.com/nh/littleton/625-meadow-st.html","52.12","True","True","True","False","03766"
"484","Shaw's","Shaw's","","shaws","ACTIVE","1 Orchard View Dr","Londonderry","NH","03053","US","America/New_York","https://local.shaws.com/nh/londonderry/1-orchard-view-dr.html","9.6","True","True","True","False","03060"
"3505","Shaw's","Shaw's","","shaws","ACTIVE","570 Daniel Webster Hwy","Merrimack","NH","03054","US","America/New_York","https://local.shaws.com/nh/merrimack/570-daniel-webster-hwy.html","9.38","True","True","True","False","03060"
"678","Shaw's","Shaw's","","shaws","ACTIVE","7 Continental Blvd","Merrimack","NH","03054","US","America/New_York","https://local.shaws.com/nh/merrimack/7-continental-blvd.html","6.51","True","True","True","False","03060"
"2492","Shaw's","Shaw's","","shaws","ACTIVE","586 Nashua St","Milford","NH","03055","US","America/New_York","https://local.shaws.com/nh/milford/586-nashua-st.html","9.99","True","True","True","False","03060"
"3510","Shaw's","Shaw's","","shaws","ACTIVE","213 Daniel Webster Hwy","Nashua","NH","03060","US","America/New_York","https://local.shaws.com/nh/nashua/213-daniel-webster-hwy.html","2.61","True","True","True","False","03060"
"113","Shaw's","Shaw's","","shaws","ACTIVE","300 Main St","Nashua","NH","03060","US","America/New_York","https://local.shaws.com/nh/nashua/300-main-st.html","0.46","True","True","True","False","03060"
"4534","Shaw's","Shaw's","","shaws","ACTIVE","48 John Stark Hwy","Newport","NH","03773","US","America/New_York","https://local.shaws.com/nh/newport/48-john-stark-hwy.html","55.63","True","True","True","False","03060"
"4512","Shaw's","Shaw's","","shaws","ACTIVE","33 Lafayette Rd Unit 4","North Hampton","NH","03862","US","America/New_York","https://local.shaws.com/nh/north-hampton/33-lafayette-rd-unit-4.html","35.24","True","True","True","False","03060"
"4694","Shaw's","Shaw's","","shaws","ACTIVE","135 Dublin Rd","Peterborough","NH","03458","US","America/New_York","https://local.shaws.com/nh/peterborough/135-dublin-rd.html","27.03","True","True","True","False","03060"
"3669","Shaw's","Shaw's","","shaws","ACTIVE","4 Plaistow Rd","Plaistow","NH","03865","US","America/New_York","https://local.shaws.com/nh/plaistow/4-plaistow-rd.html","18.58","True","True","True","False","03060"
"621","Shaw's","Shaw's","","shaws","ACTIVE","100 Shaws Ln","Stratham","NH","03885","US","America/New_York","https://local.shaws.com/nh/stratham/100-shaws-ln.html","32.02","True","True","True","False","03060"
"3533","Shaw's","Shaw's","","shaws","ACTIVE","32 Ames Plaza Ln #441","Walpole","NH","03608","US","America/New_York","https://local.shaws.com/nh/walpole/32-ames-plaza-ln-441.html","54.87","True","True","True","False","03060"
"4555","Shaw's","Shaw's","","shaws","ACTIVE","10 Benning Dr","West Lebanon","NH","03784","US","America/New_York","https://local.shaws.com/nh/west-lebanon/10-benning-dr.html","46.75","True","True","True","False","03431"
"686","Shaw's","Shaw's","","shaws","ACTIVE","43 Indian Rock Rd","Windham","NH","03087","US","America/New_York","https://local.shaws.com/nh/windham/43-indian-rock-rd.html","9.58","True","True","True","False","03060"
"2535","Shaw's","Shaw's","","shaws","ACTIVE","15 Forest St","Woodsville","NH","03785","US","America/New_York","https://local.shaws.com/nh/woodsville/15-forest-st.html","37.77","True","True","False","False","03766"
"1095","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","45 De Mercurio Dr","Allendale","NJ","07401","US","America/New_York","https://local.acmemarkets.com/nj/allendale/45-de-mercurio-dr.html","10.82","True","True","True","False","07626"
"2931","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","100 E Black Horse Pike","Audubon","NJ","08106","US","America/New_York","https://local.acmemarkets.com/nj/audubon/100-e-black-horse-pike.html","4.27","True","True","True","False","08002"
"3921","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","912 W Bay Ave","Barnegat","NJ","08005","US","America/New_York","https://local.acmemarkets.com/nj/barnegat/912-w-bay-ave.html","15.55","True","True","True","False","08753"
"1851","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","152 Route 94","Blairstown","NJ","07825","US","America/New_York","https://local.acmemarkets.com/nj/blairstown/152-route-94.html","30.06","True","True","True","False","07462"
"1582","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","550 Myrtle Ave","Boonton","NJ","07005","US","America/New_York","https://local.acmemarkets.com/nj/boonton/550-myrtle-ave.html","11.37","True","True","True","False","07042"
"3961","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","260 Dunns Mills Rd","Bordentown","NJ","08505","US","America/New_York","https://local.acmemarkets.com/nj/bordentown/260-dunns-mills-rd.html","21.19","True","True","True","False","08002"
"3997","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","4236 Harbor Beach Blvd","Brigantine","NJ","08203","US","America/New_York","https://local.acmemarkets.com/nj/brigantine/4236-harbor-beach-blvd.html","40.58","True","True","True","False","08204"
"1908","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","18 Broadway St","Browns Mills","NJ","08015","US","America/New_York","https://local.acmemarkets.com/nj/browns-mills/18-broadway-st.html","23.77","True","True","True","False","08002"
"845","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","315 Ocean St","Cape May","NJ","08204","US","America/New_York","https://local.acmemarkets.com/nj/cape-may/315-ocean-st.html","18.66","True","True","True","False","19971"
"890","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","11 Court House South Dennis Rd","Cape May Court House","NJ","08210","US","America/New_York","https://local.acmemarkets.com/nj/cape-may-court-house/11-court-house-south-dennis-rd.html","9.86","True","True","False","False","08204"
"859","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","15 Avalon Blvd","Cape May Court House","NJ","08210","US","America/New_York","https://local.acmemarkets.com/nj/cape-may-court-house/15-avalon-blvd.html","13.31","True","True","True","False","08204"
"1782","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","1060 Raritan Rd","Clark","NJ","07066","US","America/New_York","https://local.acmemarkets.com/nj/clark/1060-raritan-rd.html","10.49","True","True","True","False","07102"
"2925","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","20 S Delsea Dr","Clayton","NJ","08312","US","America/New_York","https://local.acmemarkets.com/nj/clayton/20-s-delsea-dr.html","19.47","True","True","True","False","08002"
"1077","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","123 E Main St","Denville","NJ","07834","US","America/New_York","https://local.acmemarkets.com/nj/denville/123-e-main-st.html","7.75","True","True","True","False","07960"
"1777","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","481 River Rd","Edgewater","NJ","07020","US","America/New_York","https://local.acmemarkets.com/nj/edgewater/481-river-rd.html","11.95","False","False","True","False","07042"
"949","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","576 River Rd","Fair Haven","NJ","07704","US","America/New_York","https://local.acmemarkets.com/nj/fair-haven/576-river-rd.html","27.45","True","True","True","False","08753"
"1065","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","2160 Lemoine Ave","Fort Lee","NJ","07024","US","America/New_York","https://local.acmemarkets.com/nj/fort-lee/2160-lemoine-ave.html","13.77","True","True","True","False","07102"
"3960","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","3241 US Hwy 9","Freehold","NJ","07728","US","America/New_York","https://local.acmemarkets.com/nj/freehold/3241-us-hwy-9.html","23.34","True","True","True","False","08540"
"1945","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","40 Ellis St","Haddonfield","NJ","08033","US","America/New_York","https://local.acmemarkets.com/nj/haddonfield/40-ellis-st.html","2.41","True","True","True","False","08002"
"1744","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","614 Clinton St","Hoboken","NJ","07030","US","America/New_York","https://local.acmemarkets.com/nj/hoboken/614-clinton-st.html","10.73","True","True","True","False","07042"
"1083","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","125 18th St","Jersey City","NJ","07310","US","America/New_York","https://local.acmemarkets.com/nj/jersey-city/125-18th-st.html","11.02","True","True","True","False","07042"
"1092","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","321 Route 440","Jersey City","NJ","07305","US","America/New_York","https://local.acmemarkets.com/nj/jersey-city/321-route-440.html","9.63","True","True","True","False","07042"
"1096","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","801 Kenilworth Blvd","Kenilworth","NJ","07033","US","America/New_York","https://local.acmemarkets.com/nj/kenilworth/801-kenilworth-blvd.html","10.6","True","True","True","False","07042"
"4932","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","616 Newman Springs Rd","Lincroft","NJ","07738","US","America/New_York","https://local.acmemarkets.com/nj/lincroft/616-newman-springs-rd.html","28.28","True","True","True","False","08540"
"292","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","507 Prospect Ave","Little Silver","NJ","07739","US","America/New_York","https://local.acmemarkets.com/nj/little-silver/507-prospect-ave.html","26.02","True","True","True","False","08753"
"3993","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","9600 Long Beach Blvd","Long Beach Township","NJ","08008","US","America/New_York","https://local.acmemarkets.com/nj/long-beach-township/9600-long-beach-blvd.html","25.76","True","True","True","False","08753"
"1058","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","125 Franklin Turnpike","Mahwah","NJ","07430","US","America/New_York","https://local.acmemarkets.com/nj/mahwah/125-franklin-turnpike.html","14.69","True","True","True","False","07626"
"776","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","609 E Bay Ave","Manahawkin","NJ","08050","US","America/New_York","https://local.acmemarkets.com/nj/manahawkin/609-e-bay-ave.html","20.47","True","True","True","False","08753"
"3963","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","300 S Lenola Rd","Maple Shade","NJ","08052","US","America/New_York","https://local.acmemarkets.com/nj/maple-shade/300-s-lenola-rd.html","3.13","True","True","True","False","08002"
"1910","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","41 W Main St","Maple Shade","NJ","08052","US","America/New_York","https://local.acmemarkets.com/nj/maple-shade/41-w-main-st.html","2.05","True","True","True","False","08002"
"852","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","4454 Black Horse Pike","Mays Landing","NJ","08330","US","America/New_York","https://local.acmemarkets.com/nj/mays-landing/4454-black-horse-pike.html","36.51","True","True","True","False","08204"
"664","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","175 Route 70","Medford","NJ","08055","US","America/New_York","https://local.acmemarkets.com/nj/medford/175-route-70.html","10.32","True","True","True","False","08002"
"1054","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","136 Lake St","Midland Park","NJ","07432","US","America/New_York","https://local.acmemarkets.com/nj/midland-park/136-lake-st.html","11.76","True","True","True","False","07042"
"1764","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","510 Valley Rd","Montclair","NJ","07043","US","America/New_York","https://local.acmemarkets.com/nj/montclair/510-valley-rd.html","1.08","True","True","True","False","07042"
"2982","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","531 High St","Mount Holly","NJ","08060","US","America/New_York","https://local.acmemarkets.com/nj/mount-holly/531-high-st.html","13.34","True","True","True","False","08002"
"2847","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","1260 Springfield Ave","New Providence","NJ","07974","US","America/New_York","https://local.acmemarkets.com/nj/new-providence/1260-springfield-ave.html","12.92","True","True","True","False","07042"
"2855","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","3845 Bayshore Rd","North Cape May","NJ","08204","US","America/New_York","https://local.acmemarkets.com/nj/north-cape-may/3845-bayshore-rd.html","20.65","True","True","True","False","19971"
"2838","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","2400 Delaware Ave","North Wildwood","NJ","08260","US","America/New_York","https://local.acmemarkets.com/nj/north-wildwood/2400-delaware-ave.html","5.68","True","True","True","False","08204"
"1099","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","5774 Berkshire Valley Rd","Oak Ridge","NJ","07438","US","America/New_York","https://local.acmemarkets.com/nj/oak-ridge/5774-berkshire-valley-rd.html","8.95","True","True","True","False","07005"
"3824","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","3428 Simpson Ave","Ocean City","NJ","08226","US","America/New_York","https://local.acmemarkets.com/nj/ocean-city/3428-simpson-ave.html","25.44","True","True","True","False","08204"
"2649","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","800 West Ave","Ocean City","NJ","08226","US","America/New_York","https://local.acmemarkets.com/nj/ocean-city/800-west-ave.html","28.25","True","True","True","False","08204"
"3835","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","2087 Shore Rd","Ocean View","NJ","08230","US","America/New_York","https://local.acmemarkets.com/nj/ocean-view/2087-shore-rd.html","20.23","True","True","True","False","08204"
"2827","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","3500 Route 9","Old Bridge","NJ","08857","US","America/New_York","https://local.acmemarkets.com/nj/old-bridge/3500-route-9.html","18.03","True","True","True","False","08540"
"2995","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","251 N Broadway","Pennsville","NJ","08070","US","America/New_York","https://local.acmemarkets.com/nj/pennsville/251-n-broadway.html","13.32","True","True","True","False","19711"
"2927","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","690 Millbrook Ave","Randolph","NJ","07869","US","America/New_York","https://local.acmemarkets.com/nj/randolph/690-millbrook-ave.html","4.59","True","True","True","False","07960"
"2998","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","501 E Evesham Rd","Runnemede","NJ","08078","US","America/New_York","https://local.acmemarkets.com/nj/runnemede/501-e-evesham-rd.html","5.94","True","True","True","False","08002"
"1992","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","75 Mayhill St","Saddle Brook","NJ","07663","US","America/New_York","https://local.acmemarkets.com/nj/saddle-brook/75-mayhill-st.html","8.23","True","True","True","False","07042"
"996","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","6212 Landis Ave","Sea Isle City","NJ","08243","US","America/New_York","https://local.acmemarkets.com/nj/sea-isle-city/6212-landis-ave.html","16.55","True","True","False","False","08204"
"295","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","5 Ortley Plaza","Seaside Heights","NJ","08751","US","America/New_York","https://local.acmemarkets.com/nj/seaside-heights/5-ortley-plaza.html","4.69","True","True","True","False","08753"
"3994","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","415 Egg Harbor Rd","Sewell","NJ","08080","US","America/New_York","https://local.acmemarkets.com/nj/sewell/415-egg-harbor-rd.html","12.97","True","True","True","False","08002"
"2956","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","515 Berlin-Cross Keys Rd","Sicklerville","NJ","08081","US","America/New_York","https://local.acmemarkets.com/nj/sicklerville/515-berlin-cross-keys-rd.html","12.99","True","True","True","False","08002"
"831","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","212 New Rd","Somers Point","NJ","08244","US","America/New_York","https://local.acmemarkets.com/nj/somers-point/212-new-rd.html","30.29","True","True","True","False","08204"
"943","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","1619 Center Square Rd","Swedesboro","NJ","08085","US","America/New_York","https://local.acmemarkets.com/nj/swedesboro/1619-center-square-rd.html","10.31","True","True","True","False","19801"
"2914","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","4400 S Broad St","Trenton","NJ","08620","US","America/New_York","https://local.acmemarkets.com/nj/trenton/4400-s-broad-st.html","25.49","True","True","True","False","08002"
"3919","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","953 Route 33","Trenton","NJ","08690","US","America/New_York","https://local.acmemarkets.com/nj/trenton/953-route-33.html","27.86","True","True","True","False","08002"
"3858","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","425 US Hwy 9","Tuckerton","NJ","08087","US","America/New_York","https://local.acmemarkets.com/nj/tuckerton/425-us-hwy-9.html","53.25","True","True","True","False","08204"
"294","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","5100 Wellington Ave","Ventnor City","NJ","08406","US","America/New_York","https://local.acmemarkets.com/nj/ventnor-city/5100-wellington-ave.html","35.41","True","True","True","False","08204"
"2820","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","530 Rt 515 Unit 1","Vernon","NJ","07462","US","America/New_York","https://local.acmemarkets.com/nj/vernon/530-rt-515-unit-1.html","17.28","True","True","True","False","07430"
"833","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","301 S Main Rd","Vineland","NJ","08360","US","America/New_York","https://local.acmemarkets.com/nj/vineland/301-s-main-rd.html","30.92","True","True","True","False","19901"
"992","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","700 Haddonfield-Berlin Rd","Voorhees","NJ","08043","US","America/New_York","https://local.acmemarkets.com/nj/voorhees/700-haddonfield-berlin-rd.html","6.15","True","True","True","False","08002"
"780","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","2007 Route 35","Wall Township","NJ","07719","US","America/New_York","https://local.acmemarkets.com/nj/wall-township/2007-route-35.html","13.48","True","True","True","False","08753"
"2675","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","177 Washington Valley Rd","Warren","NJ","07059","US","America/New_York","https://local.acmemarkets.com/nj/warren/177-washington-valley-rd.html","11.4","True","True","True","False","07960"
"1856","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","19-21 Ave At Port Imperial","West New York","NJ","07093","US","America/New_York","https://local.acmemarkets.com/nj/west-new-york/19-21-ave-at-port-imperial.html","11.09","True","True","True","False","07042"
"2974","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","400 W Cuthbert Blvd","Westmont","NJ","08108","US","America/New_York","https://local.acmemarkets.com/nj/westmont/400-w-cuthbert-blvd.html","2.39","True","True","True","False","08002"
"821","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","5300 Park Blvd","Wildwood","NJ","08260","US","America/New_York","https://local.acmemarkets.com/nj/wildwood/5300-park-blvd.html","4.49","True","True","True","False","08204"
"4926","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","23 Levitt Pkwy","Willingboro","NJ","08046","US","America/New_York","https://local.acmemarkets.com/nj/willingboro/23-levitt-pkwy.html","10.97","True","True","True","False","08002"
"3970","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","631 Mantua Pike","Woodbury","NJ","08096","US","America/New_York","https://local.acmemarkets.com/nj/woodbury/631-mantua-pike.html","10.17","True","True","True","False","08002"
